Zone,Current Availability,Day of Week,time,month,Family Weekend,Home Football Game,Labor Day
19,629,5,736,9,0,1,0
4,264,5,736,9,0,1,0
27,19,5,736,9,0,1,0
40,13,5,736,9,0,1,0
12,506,5,736,9,0,1,0
6,8,5,736,9,0,1,0
30,2,5,736,9,0,1,0
32,4,5,736,9,0,1,0
34,2,5,736,9,0,1,0
36,3,5,736,9,0,1,0
28,3,5,736,9,0,1,0
39,4,5,736,9,0,1,0
29,27,5,736,9,0,1,0
31,8,5,736,9,0,1,0
33,13,5,736,9,0,1,0
35,12,5,736,9,0,1,0
37,14,5,736,9,0,1,0
38,16,5,736,9,0,1,0
22,1318,5,737,9,0,1,0
13,423,5,737,9,0,1,0
19,629,5,737,9,0,1,0
4,263,5,737,9,0,1,0
27,19,5,737,9,0,1,0
40,13,5,737,9,0,1,0
12,506,5,737,9,0,1,0
6,8,5,737,9,0,1,0
30,2,5,737,9,0,1,0
32,4,5,737,9,0,1,0
34,2,5,737,9,0,1,0
36,3,5,737,9,0,1,0
28,3,5,737,9,0,1,0
39,4,5,737,9,0,1,0
29,27,5,737,9,0,1,0
31,8,5,737,9,0,1,0
33,13,5,737,9,0,1,0
35,12,5,737,9,0,1,0
37,14,5,737,9,0,1,0
38,16,5,737,9,0,1,0
22,1316,5,738,9,0,1,0
13,423,5,738,9,0,1,0
19,629,5,738,9,0,1,0
4,264,5,738,9,0,1,0
27,19,5,738,9,0,1,0
40,13,5,738,9,0,1,0
12,506,5,738,9,0,1,0
6,8,5,738,9,0,1,0
30,2,5,738,9,0,1,0
32,4,5,738,9,0,1,0
34,2,5,738,9,0,1,0
36,3,5,738,9,0,1,0
28,3,5,738,9,0,1,0
39,4,5,738,9,0,1,0
29,27,5,738,9,0,1,0
31,8,5,738,9,0,1,0
33,13,5,738,9,0,1,0
35,12,5,738,9,0,1,0
37,14,5,738,9,0,1,0
38,16,5,738,9,0,1,0
22,1316,5,739,9,0,1,0
13,423,5,739,9,0,1,0
19,629,5,739,9,0,1,0
4,266,5,739,9,0,1,0
27,17,5,739,9,0,1,0
40,13,5,739,9,0,1,0
12,506,5,739,9,0,1,0
6,9,5,739,9,0,1,0
30,2,5,739,9,0,1,0
32,4,5,739,9,0,1,0
34,2,5,739,9,0,1,0
36,3,5,739,9,0,1,0
28,3,5,739,9,0,1,0
39,4,5,739,9,0,1,0
29,27,5,739,9,0,1,0
31,8,5,739,9,0,1,0
33,13,5,739,9,0,1,0
35,12,5,739,9,0,1,0
37,14,5,739,9,0,1,0
38,16,5,739,9,0,1,0
22,1313,5,740,9,0,1,0
13,423,5,740,9,0,1,0
19,629,5,740,9,0,1,0
4,267,5,740,9,0,1,0
27,16,5,740,9,0,1,0
40,13,5,740,9,0,1,0
12,506,5,740,9,0,1,0
6,9,5,740,9,0,1,0
30,2,5,740,9,0,1,0
32,4,5,740,9,0,1,0
34,2,5,740,9,0,1,0
36,3,5,740,9,0,1,0
28,3,5,740,9,0,1,0
39,4,5,740,9,0,1,0
29,28,5,740,9,0,1,0
31,8,5,740,9,0,1,0
33,13,5,740,9,0,1,0
35,12,5,740,9,0,1,0
37,14,5,740,9,0,1,0
38,16,5,740,9,0,1,0
22,1308,5,741,9,0,1,0
13,423,5,741,9,0,1,0
19,629,5,741,9,0,1,0
4,274,5,741,9,0,1,0
27,17,5,741,9,0,1,0
40,13,5,741,9,0,1,0
12,506,5,741,9,0,1,0
6,9,5,741,9,0,1,0
30,2,5,741,9,0,1,0
32,4,5,741,9,0,1,0
34,2,5,741,9,0,1,0
36,3,5,741,9,0,1,0
28,3,5,741,9,0,1,0
39,4,5,741,9,0,1,0
29,28,5,741,9,0,1,0
31,8,5,741,9,0,1,0
33,13,5,741,9,0,1,0
35,12,5,741,9,0,1,0
37,14,5,741,9,0,1,0
38,16,5,741,9,0,1,0
22,1309,5,742,9,0,1,0
13,422,5,742,9,0,1,0
19,629,5,742,9,0,1,0
4,278,5,742,9,0,1,0
27,17,5,742,9,0,1,0
40,13,5,742,9,0,1,0
12,506,5,742,9,0,1,0
6,9,5,742,9,0,1,0
30,2,5,742,9,0,1,0
32,4,5,742,9,0,1,0
34,2,5,742,9,0,1,0
36,3,5,742,9,0,1,0
28,3,5,742,9,0,1,0
39,4,5,742,9,0,1,0
29,28,5,742,9,0,1,0
31,8,5,742,9,0,1,0
33,13,5,742,9,0,1,0
35,12,5,742,9,0,1,0
37,14,5,742,9,0,1,0
38,16,5,742,9,0,1,0
22,1308,5,743,9,0,1,0
13,422,5,743,9,0,1,0
19,629,5,743,9,0,1,0
4,278,5,743,9,0,1,0
27,16,5,743,9,0,1,0
40,13,5,743,9,0,1,0
12,506,5,743,9,0,1,0
6,9,5,743,9,0,1,0
30,2,5,743,9,0,1,0
32,4,5,743,9,0,1,0
34,2,5,743,9,0,1,0
36,3,5,743,9,0,1,0
28,3,5,743,9,0,1,0
39,4,5,743,9,0,1,0
29,28,5,743,9,0,1,0
31,8,5,743,9,0,1,0
33,13,5,743,9,0,1,0
35,12,5,743,9,0,1,0
37,14,5,743,9,0,1,0
38,16,5,743,9,0,1,0
22,1306,5,744,9,0,1,0
13,422,5,744,9,0,1,0
19,629,5,744,9,0,1,0
4,280,5,744,9,0,1,0
27,17,5,744,9,0,1,0
40,13,5,744,9,0,1,0
12,506,5,744,9,0,1,0
6,9,5,744,9,0,1,0
30,2,5,744,9,0,1,0
32,4,5,744,9,0,1,0
34,2,5,744,9,0,1,0
36,3,5,744,9,0,1,0
28,3,5,744,9,0,1,0
39,4,5,744,9,0,1,0
29,28,5,744,9,0,1,0
31,8,5,744,9,0,1,0
33,13,5,744,9,0,1,0
35,12,5,744,9,0,1,0
37,14,5,744,9,0,1,0
38,16,5,744,9,0,1,0
22,1305,5,745,9,0,1,0
13,422,5,745,9,0,1,0
19,629,5,745,9,0,1,0
4,279,5,745,9,0,1,0
27,17,5,745,9,0,1,0
40,13,5,745,9,0,1,0
12,506,5,745,9,0,1,0
6,9,5,745,9,0,1,0
30,2,5,745,9,0,1,0
32,4,5,745,9,0,1,0
34,2,5,745,9,0,1,0
36,3,5,745,9,0,1,0
28,3,5,745,9,0,1,0
39,4,5,745,9,0,1,0
29,27,5,745,9,0,1,0
31,8,5,745,9,0,1,0
33,13,5,745,9,0,1,0
35,12,5,745,9,0,1,0
37,14,5,745,9,0,1,0
38,16,5,745,9,0,1,0
22,1303,5,746,9,0,1,0
13,422,5,746,9,0,1,0
19,629,5,746,9,0,1,0
4,279,5,746,9,0,1,0
27,18,5,746,9,0,1,0
40,13,5,746,9,0,1,0
12,507,5,746,9,0,1,0
6,9,5,746,9,0,1,0
30,2,5,746,9,0,1,0
32,4,5,746,9,0,1,0
34,2,5,746,9,0,1,0
36,3,5,746,9,0,1,0
28,3,5,746,9,0,1,0
39,4,5,746,9,0,1,0
29,27,5,746,9,0,1,0
31,8,5,746,9,0,1,0
33,13,5,746,9,0,1,0
35,12,5,746,9,0,1,0
37,14,5,746,9,0,1,0
38,16,5,746,9,0,1,0
22,1302,5,747,9,0,1,0
13,421,5,747,9,0,1,0
19,629,5,747,9,0,1,0
4,278,5,747,9,0,1,0
27,18,5,747,9,0,1,0
40,13,5,747,9,0,1,0
12,506,5,747,9,0,1,0
6,8,5,747,9,0,1,0
30,2,5,747,9,0,1,0
32,4,5,747,9,0,1,0
34,2,5,747,9,0,1,0
36,3,5,747,9,0,1,0
28,3,5,747,9,0,1,0
39,4,5,747,9,0,1,0
29,27,5,747,9,0,1,0
31,8,5,747,9,0,1,0
33,13,5,747,9,0,1,0
35,12,5,747,9,0,1,0
37,14,5,747,9,0,1,0
38,16,5,747,9,0,1,0
22,1301,5,748,9,0,1,0
13,421,5,748,9,0,1,0
19,629,5,748,9,0,1,0
4,277,5,748,9,0,1,0
27,19,5,748,9,0,1,0
40,13,5,748,9,0,1,0
12,506,5,748,9,0,1,0
6,8,5,748,9,0,1,0
30,2,5,748,9,0,1,0
32,4,5,748,9,0,1,0
34,2,5,748,9,0,1,0
36,3,5,748,9,0,1,0
28,2,5,748,9,0,1,0
39,4,5,748,9,0,1,0
29,27,5,748,9,0,1,0
31,8,5,748,9,0,1,0
33,13,5,748,9,0,1,0
35,12,5,748,9,0,1,0
37,14,5,748,9,0,1,0
38,16,5,748,9,0,1,0
22,1299,5,749,9,0,1,0
13,421,5,749,9,0,1,0
19,629,5,749,9,0,1,0
4,276,5,749,9,0,1,0
27,20,5,749,9,0,1,0
40,13,5,749,9,0,1,0
12,506,5,749,9,0,1,0
6,8,5,749,9,0,1,0
30,2,5,749,9,0,1,0
32,4,5,749,9,0,1,0
34,2,5,749,9,0,1,0
36,3,5,749,9,0,1,0
28,2,5,749,9,0,1,0
39,4,5,749,9,0,1,0
29,27,5,749,9,0,1,0
31,8,5,749,9,0,1,0
33,13,5,749,9,0,1,0
35,12,5,749,9,0,1,0
37,14,5,749,9,0,1,0
38,16,5,749,9,0,1,0
22,1299,5,750,9,0,1,0
13,421,5,750,9,0,1,0
19,629,5,750,9,0,1,0
4,279,5,750,9,0,1,0
27,19,5,750,9,0,1,0
40,13,5,750,9,0,1,0
12,506,5,750,9,0,1,0
6,10,5,750,9,0,1,0
30,2,5,750,9,0,1,0
32,4,5,750,9,0,1,0
34,2,5,750,9,0,1,0
36,3,5,750,9,0,1,0
28,2,5,750,9,0,1,0
39,4,5,750,9,0,1,0
29,27,5,750,9,0,1,0
31,8,5,750,9,0,1,0
33,13,5,750,9,0,1,0
35,12,5,750,9,0,1,0
37,14,5,750,9,0,1,0
38,16,5,750,9,0,1,0
22,1298,5,751,9,0,1,0
13,421,5,751,9,0,1,0
19,629,5,751,9,0,1,0
4,281,5,751,9,0,1,0
27,18,5,751,9,0,1,0
40,13,5,751,9,0,1,0
12,506,5,751,9,0,1,0
6,8,5,751,9,0,1,0
30,2,5,751,9,0,1,0
32,4,5,751,9,0,1,0
34,2,5,751,9,0,1,0
36,3,5,751,9,0,1,0
28,2,5,751,9,0,1,0
39,4,5,751,9,0,1,0
29,27,5,751,9,0,1,0
31,8,5,751,9,0,1,0
33,13,5,751,9,0,1,0
35,12,5,751,9,0,1,0
37,14,5,751,9,0,1,0
38,16,5,751,9,0,1,0
22,1299,5,752,9,0,1,0
13,421,5,752,9,0,1,0
19,629,5,752,9,0,1,0
4,280,5,752,9,0,1,0
27,17,5,752,9,0,1,0
40,13,5,752,9,0,1,0
12,505,5,752,9,0,1,0
6,8,5,752,9,0,1,0
30,2,5,752,9,0,1,0
32,4,5,752,9,0,1,0
34,2,5,752,9,0,1,0
36,3,5,752,9,0,1,0
28,2,5,752,9,0,1,0
39,4,5,752,9,0,1,0
29,28,5,752,9,0,1,0
31,8,5,752,9,0,1,0
33,13,5,752,9,0,1,0
35,12,5,752,9,0,1,0
37,14,5,752,9,0,1,0
38,16,5,752,9,0,1,0
22,1301,5,753,9,0,1,0
13,421,5,753,9,0,1,0
19,628,5,753,9,0,1,0
4,280,5,753,9,0,1,0
27,19,5,753,9,0,1,0
40,13,5,753,9,0,1,0
12,505,5,753,9,0,1,0
6,8,5,753,9,0,1,0
30,2,5,753,9,0,1,0
32,4,5,753,9,0,1,0
34,2,5,753,9,0,1,0
36,3,5,753,9,0,1,0
28,2,5,753,9,0,1,0
39,4,5,753,9,0,1,0
29,28,5,753,9,0,1,0
31,8,5,753,9,0,1,0
33,13,5,753,9,0,1,0
35,12,5,753,9,0,1,0
37,14,5,753,9,0,1,0
38,16,5,753,9,0,1,0
22,1301,5,754,9,0,1,0
13,421,5,754,9,0,1,0
19,629,5,754,9,0,1,0
4,280,5,754,9,0,1,0
27,19,5,754,9,0,1,0
40,13,5,754,9,0,1,0
12,505,5,754,9,0,1,0
6,10,5,754,9,0,1,0
30,2,5,754,9,0,1,0
32,4,5,754,9,0,1,0
34,2,5,754,9,0,1,0
36,3,5,754,9,0,1,0
28,2,5,754,9,0,1,0
39,4,5,754,9,0,1,0
29,28,5,754,9,0,1,0
31,8,5,754,9,0,1,0
33,13,5,754,9,0,1,0
35,12,5,754,9,0,1,0
37,14,5,754,9,0,1,0
38,16,5,754,9,0,1,0
22,1301,5,755,9,0,1,0
13,421,5,755,9,0,1,0
19,629,5,755,9,0,1,0
4,278,5,755,9,0,1,0
27,18,5,755,9,0,1,0
40,13,5,755,9,0,1,0
12,505,5,755,9,0,1,0
6,10,5,755,9,0,1,0
30,2,5,755,9,0,1,0
32,4,5,755,9,0,1,0
34,2,5,755,9,0,1,0
36,3,5,755,9,0,1,0
28,2,5,755,9,0,1,0
39,4,5,755,9,0,1,0
29,28,5,755,9,0,1,0
31,8,5,755,9,0,1,0
33,13,5,755,9,0,1,0
35,12,5,755,9,0,1,0
37,14,5,755,9,0,1,0
38,16,5,755,9,0,1,0
22,1302,5,756,9,0,1,0
13,421,5,756,9,0,1,0
19,629,5,756,9,0,1,0
4,278,5,756,9,0,1,0
27,17,5,756,9,0,1,0
40,13,5,756,9,0,1,0
12,505,5,756,9,0,1,0
6,11,5,756,9,0,1,0
30,2,5,756,9,0,1,0
32,4,5,756,9,0,1,0
34,2,5,756,9,0,1,0
36,3,5,756,9,0,1,0
28,2,5,756,9,0,1,0
39,4,5,756,9,0,1,0
29,28,5,756,9,0,1,0
31,8,5,756,9,0,1,0
33,13,5,756,9,0,1,0
35,12,5,756,9,0,1,0
37,14,5,756,9,0,1,0
38,16,5,756,9,0,1,0
22,1301,5,757,9,0,1,0
13,421,5,757,9,0,1,0
19,629,5,757,9,0,1,0
4,277,5,757,9,0,1,0
27,18,5,757,9,0,1,0
40,13,5,757,9,0,1,0
12,505,5,757,9,0,1,0
6,11,5,757,9,0,1,0
30,2,5,757,9,0,1,0
32,4,5,757,9,0,1,0
34,2,5,757,9,0,1,0
36,3,5,757,9,0,1,0
28,2,5,757,9,0,1,0
39,4,5,757,9,0,1,0
29,28,5,757,9,0,1,0
31,8,5,757,9,0,1,0
33,13,5,757,9,0,1,0
35,12,5,757,9,0,1,0
37,14,5,757,9,0,1,0
38,16,5,757,9,0,1,0
22,1300,5,758,9,0,1,0
13,421,5,758,9,0,1,0
19,629,5,758,9,0,1,0
4,279,5,758,9,0,1,0
27,18,5,758,9,0,1,0
40,13,5,758,9,0,1,0
12,505,5,758,9,0,1,0
6,11,5,758,9,0,1,0
30,2,5,758,9,0,1,0
32,4,5,758,9,0,1,0
34,2,5,758,9,0,1,0
36,3,5,758,9,0,1,0
28,2,5,758,9,0,1,0
39,4,5,758,9,0,1,0
29,28,5,758,9,0,1,0
31,8,5,758,9,0,1,0
33,13,5,758,9,0,1,0
35,12,5,758,9,0,1,0
37,14,5,758,9,0,1,0
38,16,5,758,9,0,1,0
22,1299,5,759,9,0,1,0
13,421,5,759,9,0,1,0
19,629,5,759,9,0,1,0
4,277,5,759,9,0,1,0
27,19,5,759,9,0,1,0
40,13,5,759,9,0,1,0
12,504,5,759,9,0,1,0
6,11,5,759,9,0,1,0
30,2,5,759,9,0,1,0
32,4,5,760,9,0,1,0
34,2,5,760,9,0,1,0
36,3,5,760,9,0,1,0
28,2,5,760,9,0,1,0
39,4,5,760,9,0,1,0
29,27,5,760,9,0,1,0
31,8,5,760,9,0,1,0
33,13,5,760,9,0,1,0
35,12,5,760,9,0,1,0
37,14,5,760,9,0,1,0
38,16,5,760,9,0,1,0
22,1298,5,761,9,0,1,0
13,421,5,761,9,0,1,0
19,629,5,761,9,0,1,0
4,275,5,761,9,0,1,0
27,19,5,761,9,0,1,0
40,13,5,761,9,0,1,0
12,504,5,761,9,0,1,0
6,11,5,761,9,0,1,0
30,2,5,761,9,0,1,0
32,4,5,761,9,0,1,0
34,2,5,761,9,0,1,0
36,3,5,761,9,0,1,0
28,2,5,761,9,0,1,0
39,4,5,761,9,0,1,0
29,27,5,761,9,0,1,0
31,8,5,761,9,0,1,0
33,13,5,761,9,0,1,0
35,12,5,761,9,0,1,0
37,14,5,761,9,0,1,0
38,16,5,761,9,0,1,0
22,1298,5,762,9,0,1,0
13,420,5,762,9,0,1,0
19,629,5,762,9,0,1,0
4,272,5,762,9,0,1,0
27,20,5,762,9,0,1,0
40,13,5,762,9,0,1,0
12,504,5,762,9,0,1,0
6,11,5,762,9,0,1,0
30,2,5,762,9,0,1,0
32,4,5,762,9,0,1,0
34,2,5,762,9,0,1,0
36,3,5,762,9,0,1,0
28,2,5,762,9,0,1,0
39,4,5,762,9,0,1,0
29,27,5,762,9,0,1,0
31,8,5,762,9,0,1,0
33,13,5,762,9,0,1,0
35,12,5,762,9,0,1,0
37,14,5,762,9,0,1,0
38,16,5,762,9,0,1,0
22,1298,5,763,9,0,1,0
13,420,5,763,9,0,1,0
19,629,5,763,9,0,1,0
4,269,5,763,9,0,1,0
27,18,5,763,9,0,1,0
40,13,5,763,9,0,1,0
12,503,5,763,9,0,1,0
6,11,5,763,9,0,1,0
30,2,5,763,9,0,1,0
32,4,5,763,9,0,1,0
34,2,5,763,9,0,1,0
36,3,5,763,9,0,1,0
28,2,5,763,9,0,1,0
39,4,5,763,9,0,1,0
29,27,5,763,9,0,1,0
31,8,5,763,9,0,1,0
33,13,5,763,9,0,1,0
35,12,5,763,9,0,1,0
37,14,5,763,9,0,1,0
38,16,5,763,9,0,1,0
22,1298,5,764,9,0,1,0
13,420,5,764,9,0,1,0
19,629,5,764,9,0,1,0
4,267,5,764,9,0,1,0
27,18,5,764,9,0,1,0
40,13,5,764,9,0,1,0
12,502,5,764,9,0,1,0
6,12,5,764,9,0,1,0
30,2,5,764,9,0,1,0
32,4,5,764,9,0,1,0
34,2,5,764,9,0,1,0
36,3,5,764,9,0,1,0
28,2,5,764,9,0,1,0
39,4,5,764,9,0,1,0
29,27,5,764,9,0,1,0
31,8,5,764,9,0,1,0
33,13,5,764,9,0,1,0
35,12,5,764,9,0,1,0
37,14,5,764,9,0,1,0
38,16,5,764,9,0,1,0
22,1296,5,765,9,0,1,0
13,420,5,765,9,0,1,0
19,629,5,765,9,0,1,0
4,269,5,765,9,0,1,0
27,18,5,765,9,0,1,0
40,13,5,765,9,0,1,0
12,502,5,765,9,0,1,0
6,12,5,765,9,0,1,0
30,2,5,765,9,0,1,0
32,4,5,765,9,0,1,0
34,2,5,765,9,0,1,0
36,3,5,765,9,0,1,0
28,2,5,765,9,0,1,0
39,4,5,765,9,0,1,0
29,27,5,765,9,0,1,0
31,8,5,765,9,0,1,0
33,13,5,765,9,0,1,0
35,12,5,765,9,0,1,0
37,14,5,765,9,0,1,0
38,16,5,765,9,0,1,0
22,1295,5,766,9,0,1,0
13,419,5,766,9,0,1,0
19,629,5,766,9,0,1,0
4,266,5,766,9,0,1,0
27,18,5,766,9,0,1,0
40,13,5,766,9,0,1,0
12,502,5,766,9,0,1,0
6,10,5,766,9,0,1,0
30,2,5,766,9,0,1,0
32,4,5,766,9,0,1,0
34,2,5,766,9,0,1,0
36,3,5,766,9,0,1,0
28,2,5,766,9,0,1,0
39,4,5,766,9,0,1,0
29,27,5,766,9,0,1,0
31,8,5,766,9,0,1,0
33,13,5,766,9,0,1,0
35,12,5,766,9,0,1,0
37,14,5,766,9,0,1,0
38,16,5,766,9,0,1,0
22,1298,5,767,9,0,1,0
13,417,5,767,9,0,1,0
19,629,5,767,9,0,1,0
4,267,5,767,9,0,1,0
27,16,5,767,9,0,1,0
40,13,5,767,9,0,1,0
12,503,5,767,9,0,1,0
6,10,5,767,9,0,1,0
30,2,5,767,9,0,1,0
32,4,5,767,9,0,1,0
34,2,5,767,9,0,1,0
36,3,5,767,9,0,1,0
28,2,5,767,9,0,1,0
39,4,5,767,9,0,1,0
29,27,5,767,9,0,1,0
31,8,5,767,9,0,1,0
33,13,5,767,9,0,1,0
35,12,5,767,9,0,1,0
37,14,5,767,9,0,1,0
38,16,5,767,9,0,1,0
22,1298,5,768,9,0,1,0
13,416,5,768,9,0,1,0
19,629,5,768,9,0,1,0
4,267,5,768,9,0,1,0
27,20,5,768,9,0,1,0
40,13,5,768,9,0,1,0
12,501,5,768,9,0,1,0
6,10,5,768,9,0,1,0
30,2,5,768,9,0,1,0
32,4,5,768,9,0,1,0
34,2,5,768,9,0,1,0
36,3,5,768,9,0,1,0
28,2,5,768,9,0,1,0
39,4,5,768,9,0,1,0
29,27,5,768,9,0,1,0
31,8,5,768,9,0,1,0
33,13,5,768,9,0,1,0
35,12,5,768,9,0,1,0
37,14,5,768,9,0,1,0
38,16,5,768,9,0,1,0
22,1298,5,769,9,0,1,0
13,415,5,769,9,0,1,0
19,629,5,769,9,0,1,0
4,267,5,769,9,0,1,0
27,20,5,769,9,0,1,0
40,13,5,769,9,0,1,0
12,501,5,769,9,0,1,0
6,10,5,769,9,0,1,0
30,2,5,769,9,0,1,0
32,4,5,769,9,0,1,0
34,2,5,769,9,0,1,0
36,3,5,769,9,0,1,0
28,2,5,769,9,0,1,0
39,4,5,769,9,0,1,0
29,27,5,769,9,0,1,0
31,8,5,769,9,0,1,0
33,13,5,769,9,0,1,0
35,11,5,769,9,0,1,0
37,14,5,769,9,0,1,0
38,16,5,769,9,0,1,0
22,1299,5,770,9,0,1,0
13,415,5,770,9,0,1,0
19,629,5,770,9,0,1,0
4,265,5,770,9,0,1,0
27,19,5,770,9,0,1,0
40,13,5,770,9,0,1,0
12,501,5,770,9,0,1,0
6,9,5,770,9,0,1,0
30,2,5,770,9,0,1,0
32,4,5,770,9,0,1,0
34,2,5,770,9,0,1,0
36,3,5,770,9,0,1,0
28,2,5,770,9,0,1,0
39,4,5,770,9,0,1,0
29,27,5,770,9,0,1,0
31,8,5,770,9,0,1,0
33,13,5,770,9,0,1,0
35,12,5,770,9,0,1,0
37,14,5,770,9,0,1,0
38,16,5,770,9,0,1,0
22,1298,5,771,9,0,1,0
13,414,5,771,9,0,1,0
19,629,5,771,9,0,1,0
4,264,5,771,9,0,1,0
27,18,5,771,9,0,1,0
40,13,5,771,9,0,1,0
12,501,5,771,9,0,1,0
6,8,5,771,9,0,1,0
30,2,5,771,9,0,1,0
32,4,5,771,9,0,1,0
34,2,5,771,9,0,1,0
36,3,5,771,9,0,1,0
28,2,5,771,9,0,1,0
39,4,5,771,9,0,1,0
29,27,5,771,9,0,1,0
31,8,5,771,9,0,1,0
33,13,5,771,9,0,1,0
35,12,5,771,9,0,1,0
37,14,5,771,9,0,1,0
38,16,5,771,9,0,1,0
22,1298,5,772,9,0,1,0
13,413,5,772,9,0,1,0
19,629,5,772,9,0,1,0
4,265,5,772,9,0,1,0
27,19,5,772,9,0,1,0
40,13,5,772,9,0,1,0
12,501,5,772,9,0,1,0
6,7,5,772,9,0,1,0
30,2,5,772,9,0,1,0
32,4,5,772,9,0,1,0
34,2,5,772,9,0,1,0
36,3,5,772,9,0,1,0
28,2,5,772,9,0,1,0
39,4,5,772,9,0,1,0
29,27,5,772,9,0,1,0
31,8,5,772,9,0,1,0
33,13,5,772,9,0,1,0
35,12,5,772,9,0,1,0
37,14,5,772,9,0,1,0
38,16,5,772,9,0,1,0
22,1299,5,773,9,0,1,0
13,413,5,773,9,0,1,0
19,629,5,773,9,0,1,0
4,268,5,773,9,0,1,0
27,18,5,773,9,0,1,0
40,13,5,773,9,0,1,0
12,501,5,773,9,0,1,0
6,5,5,773,9,0,1,0
30,2,5,773,9,0,1,0
32,4,5,773,9,0,1,0
34,2,5,773,9,0,1,0
36,3,5,773,9,0,1,0
28,2,5,773,9,0,1,0
39,4,5,773,9,0,1,0
29,27,5,773,9,0,1,0
31,8,5,773,9,0,1,0
33,13,5,773,9,0,1,0
35,12,5,773,9,0,1,0
37,14,5,773,9,0,1,0
38,16,5,773,9,0,1,0
22,1298,5,774,9,0,1,0
13,413,5,774,9,0,1,0
19,629,5,774,9,0,1,0
4,269,5,774,9,0,1,0
27,16,5,774,9,0,1,0
40,13,5,774,9,0,1,0
12,501,5,774,9,0,1,0
6,6,5,774,9,0,1,0
30,2,5,774,9,0,1,0
32,4,5,774,9,0,1,0
34,2,5,774,9,0,1,0
36,3,5,774,9,0,1,0
28,2,5,774,9,0,1,0
39,4,5,774,9,0,1,0
29,27,5,774,9,0,1,0
31,8,5,774,9,0,1,0
33,13,5,774,9,0,1,0
35,12,5,774,9,0,1,0
37,14,5,774,9,0,1,0
38,16,5,774,9,0,1,0
22,1298,5,775,9,0,1,0
13,413,5,775,9,0,1,0
19,629,5,775,9,0,1,0
4,269,5,775,9,0,1,0
27,18,5,775,9,0,1,0
40,13,5,775,9,0,1,0
12,501,5,775,9,0,1,0
6,7,5,775,9,0,1,0
30,2,5,775,9,0,1,0
32,4,5,775,9,0,1,0
34,2,5,775,9,0,1,0
36,3,5,775,9,0,1,0
28,2,5,775,9,0,1,0
39,4,5,775,9,0,1,0
29,27,5,775,9,0,1,0
31,8,5,775,9,0,1,0
33,13,5,775,9,0,1,0
35,12,5,775,9,0,1,0
37,14,5,775,9,0,1,0
38,16,5,775,9,0,1,0
22,1298,5,776,9,0,1,0
13,412,5,776,9,0,1,0
19,628,5,776,9,0,1,0
4,268,5,776,9,0,1,0
27,16,5,776,9,0,1,0
40,13,5,776,9,0,1,0
12,501,5,776,9,0,1,0
6,7,5,776,9,0,1,0
30,2,5,776,9,0,1,0
32,4,5,776,9,0,1,0
34,2,5,776,9,0,1,0
36,3,5,776,9,0,1,0
28,2,5,776,9,0,1,0
39,4,5,776,9,0,1,0
29,27,5,776,9,0,1,0
31,8,5,776,9,0,1,0
33,13,5,776,9,0,1,0
35,12,5,776,9,0,1,0
37,14,5,776,9,0,1,0
38,16,5,776,9,0,1,0
22,1298,5,777,9,0,1,0
13,412,5,777,9,0,1,0
19,628,5,777,9,0,1,0
4,266,5,777,9,0,1,0
27,17,5,777,9,0,1,0
40,13,5,777,9,0,1,0
12,501,5,777,9,0,1,0
6,7,5,777,9,0,1,0
30,2,5,777,9,0,1,0
32,4,5,777,9,0,1,0
34,2,5,777,9,0,1,0
36,3,5,777,9,0,1,0
28,2,5,777,9,0,1,0
39,4,5,777,9,0,1,0
29,27,5,777,9,0,1,0
31,8,5,777,9,0,1,0
33,13,5,777,9,0,1,0
35,12,5,777,9,0,1,0
37,14,5,777,9,0,1,0
38,16,5,777,9,0,1,0
22,1299,5,778,9,0,1,0
13,412,5,778,9,0,1,0
19,628,5,778,9,0,1,0
4,264,5,778,9,0,1,0
27,18,5,778,9,0,1,0
40,13,5,778,9,0,1,0
12,500,5,778,9,0,1,0
6,7,5,778,9,0,1,0
30,2,5,778,9,0,1,0
32,4,5,778,9,0,1,0
34,2,5,778,9,0,1,0
36,3,5,778,9,0,1,0
28,2,5,778,9,0,1,0
39,4,5,778,9,0,1,0
29,27,5,778,9,0,1,0
31,8,5,778,9,0,1,0
33,13,5,778,9,0,1,0
35,12,5,778,9,0,1,0
37,14,5,778,9,0,1,0
38,16,5,778,9,0,1,0
22,1298,5,779,9,0,1,0
13,412,5,779,9,0,1,0
19,628,5,779,9,0,1,0
4,265,5,779,9,0,1,0
27,18,5,779,9,0,1,0
40,13,5,779,9,0,1,0
12,500,5,779,9,0,1,0
6,7,5,779,9,0,1,0
30,2,5,779,9,0,1,0
32,4,5,779,9,0,1,0
34,2,5,779,9,0,1,0
36,3,5,779,9,0,1,0
28,2,5,779,9,0,1,0
39,4,5,779,9,0,1,0
29,27,5,779,9,0,1,0
31,8,5,779,9,0,1,0
33,13,5,779,9,0,1,0
35,12,5,779,9,0,1,0
37,14,5,779,9,0,1,0
38,16,5,779,9,0,1,0
22,1298,5,780,9,0,1,0
13,412,5,780,9,0,1,0
19,628,5,780,9,0,1,0
4,258,5,780,9,0,1,0
27,19,5,780,9,0,1,0
40,13,5,780,9,0,1,0
12,502,5,780,9,0,1,0
6,6,5,780,9,0,1,0
30,2,5,780,9,0,1,0
32,4,5,780,9,0,1,0
34,2,5,780,9,0,1,0
